URL,Stance
http://twitter.com/_dAveFletcher_/status/714769300704391168,NEUTRAL
http://twitter.com/_eefj/status/702461930066284544,NEUTRAL
http://twitter.com/_circuitbreaker/status/707140605634338820,NEUTRAL
http://twitter.com/_Garbage_/status/705064124070256641,NEUTRAL
http://twitter.com/_decius_/status/707990522581946368,NEUTRAL
http://twitter.com/_PenguinFlight/status/709743314451492864,NEUTRAL
http://twitter.com/benvanik/status/709782505608450048,NEUTRAL
http://twitter.com/brouberol/status/695520052502732800,NEUTRAL
http://twitter.com/_Gen2_/status/683867192350343168,NEUTRAL
http://twitter.com/_Gen2_/status/683867192350343168,NEUTRAL
http://twitter.com/_matilda__/status/684414470991540224,NEUTRAL
http://twitter.com/StewartCrew/status/687851065451098112,NEUTRAL
http://twitter.com/Nash076/status/700167364201943040,NEUTRAL
http://twitter.com/Sheeyahshee/status/709766276764213248,NEUTRAL
http://twitter.com/_dead_beef_/status/692434987866537986,NEUTRAL
http://twitter.com/_Malik_/status/692449714629775361,NEUTRAL
http://twitter.com/_mig5/status/692430744141041664,NEUTRAL
http://twitter.com/_000pz/status/700061171597049857,NEUTRAL
http://twitter.com/richwu852/status/700254065448497152,NEUTRAL
http://twitter.com/FayomiTyfe/status/709313293429526529,NEUTRAL
http://twitter.com/ezimuel/status/689823946623967233,NEUTRAL
http://twitter.com/_covington/status/687678616302399488,NEUTRAL
http://twitter.com/interconnecter/status/705078956819681280,NEUTRAL
http://twitter.com/wmaxeddy/status/711983776595877889,NEUTRAL
http://twitter.com/wmaxeddy/status/711979931069227008,NEUTRAL
http://twitter.com/_BrySi_/status/711977752157691904,NEUTRAL
http://twitter.com/_danieldm/status/712233583482703873,NEUTRAL
http://twitter.com/_danieldm/status/712233583482703873,NEUTRAL
http://twitter.com/_DRScalpel__/status/711973251145207808,NEUTRAL
http://twitter.com/_DRScalpel__/status/711973251145207808,NEUTRAL
http://twitter.com/_Orwell/status/712029886018428928,NEUTRAL
http://twitter.com/3BlockM/status/711986670762106883,NEUTRAL
http://twitter.com/benyoung/status/711992956220260353,NEUTRAL
http://twitter.com/Benzy101/status/712034675968118784,NEUTRAL
http://twitter.com/Ber_Baas/status/711991512502898688,NEUTRAL
http://twitter.com/wmaxeddy/status/711973104688488451,NEUTRAL
http://twitter.com/_dead_beef_/status/697899010322014208,NEUTRAL
http://twitter.com/_Cryptosphere/status/701950383564828672,NEUTRAL
http://twitter.com/_Cryptosphere/status/701950383564828672,NEUTRAL
http://twitter.com/ks7000/status/712192418276368385,NEUTRAL
http://twitter.com/GLFrosty/status/710877728950472704,NEUTRAL
http://twitter.com/_matilda__/status/702903567959523329,NEUTRAL
http://twitter.com/3ishbeirut/status/701808730384502785,NEUTRAL
http://twitter.com/3ishbeirut/status/700860314867408896,NEUTRAL
http://twitter.com/_Cryptosphere/status/709482330553917441,NEUTRAL
http://twitter.com/rightnewsrepor1/status/700950070619979776,NEUTRAL
http://twitter.com/_dead_beef_/status/698169224448106497,NEUTRAL
http://twitter.com/_jtj1333/status/698161151172022272,NEUTRAL
http://twitter.com/_emmylemon/status/705187303677894656,NEUTRAL
http://twitter.com/3itcom/status/702174125041831943,NEUTRAL
http://twitter.com/rightwinglatina/status/700140379719516160,NEUTRAL
http://twitter.com/_Orwell/status/687038517084581892,NEUTRAL
http://twitter.com/_decius_/status/686969843296407552,NEUTRAL
http://twitter.com/SlightOmission/status/703500915051880448,NEUTRAL
http://twitter.com/kyscanner/status/683117421322977281,NEUTRAL
http://twitter.com/_dead_beef_/status/686949985120813060,NEUTRAL
http://twitter.com/_pepo_/status/712468898285756416,NEUTRAL
http://twitter.com/jsmith189/status/709979209838501888,NEUTRAL
http://twitter.com/wayne_wright170/status/706614157395759104,NEUTRAL
http://twitter.com/_BrySi_/status/701746350124310528,NEUTRAL
http://twitter.com/_juanmnl/status/687096640780517376,NEUTRAL
http://twitter.com/_Griot_/status/709155716016316416,NEUTRAL
http://twitter.com/_kalkin/status/693001901852459010,NEUTRAL
http://twitter.com/dactys/status/703101679231594496,NEUTRAL
http://twitter.com/_MBauer_/status/698243104802017281,NEUTRAL
http://twitter.com/_digit_/status/710759121553784832,NEUTRAL
http://twitter.com/richsgf/status/709154372702212096,NEUTRAL
http://twitter.com/marygeorgant/status/700368255542784000,NEUTRAL
http://twitter.com/marygeorgant/status/700368255542784000,NEUTRAL
http://twitter.com/_Orwell/status/690187075484803072,NEUTRAL
http://twitter.com/_Gen2_/status/707936320337911809,NEUTRAL
http://twitter.com/_Gen2_/status/697153355504820225,NEUTRAL
http://twitter.com/CaseyNewton/status/708556421822943233,NEUTRAL
http://twitter.com/neoookami/status/699997670157524992,NEUTRAL
http://twitter.com/rightscon/status/696844688486170624,NEUTRAL
http://twitter.com/3LaHoonK/status/694739043951759360,NEUTRAL
http://twitter.com/_dead_beef_/status/708891340910817280,NEUTRAL
http://twitter.com/_dead_beef_/status/708891340910817280,NEUTRAL
http://twitter.com/_dabreu_/status/697178228679512064,NEUTRAL
http://twitter.com/_hmig/status/710490273516806144,NEUTRAL
http://twitter.com/_Gen2_/status/682983640469520384,NEUTRAL
http://twitter.com/_Gen2_/status/682983640469520384,NEUTRAL
http://twitter.com/_HeineS/status/701329126037258240,NEUTRAL
http://twitter.com/_HeineS/status/701329126037258240,NEUTRAL
http://twitter.com/_mchristensen/status/700546229374054400,NEUTRAL
http://twitter.com/_momav/status/703574816373268480,NEUTRAL
http://twitter.com/3baal/status/701465524576899072,NEUTRAL
http://twitter.com/yung_jiggly/status/691700189271175169,NEUTRAL
http://twitter.com/_cornbreads/status/711915768426971136,NEUTRAL
http://twitter.com/_cornbreads/status/711915768426971136,NEUTRAL
http://twitter.com/riever_ret/status/687506553092481024,NEUTRAL
http://twitter.com/_Gen2_/status/691809129103540224,NEUTRAL
http://twitter.com/_kyle_XY/status/711252420664401922,NEUTRAL
http://twitter.com/__fc/status/707706327850733568,NEUTRAL
http://twitter.com/Mod_Minimalism/status/708766356888428544,NEUTRAL
http://twitter.com/_ChrisMay/status/691624009302155264,NEUTRAL
http://twitter.com/pierre_rochard/status/697893793958334464,NEUTRAL
http://twitter.com/_dead_beef_/status/693393254948179969,NEUTRAL
http://twitter.com/BlueLightsShine/status/701619489364910080,NEUTRAL
http://twitter.com/3c5x9/status/693521169891328000,NEUTRAL
http://twitter.com/declanm/status/710914894707564544,NEUTRAL
http://twitter.com/_Bonga/status/710711390965731328,NEUTRAL
http://twitter.com/3itcom/status/710707610320769025,NEUTRAL
http://twitter.com/BenzaGotPGH/status/710887004771262464,NEUTRAL
http://twitter.com/AlexJamesFitz/status/697153800604401664,NEUTRAL
http://twitter.com/wayne_wright170/status/705859646066696192,NEUTRAL
http://twitter.com/_dby_/status/715363561652944896,NEUTRAL
http://twitter.com/_dby_/status/715363561652944896,NEUTRAL
http://twitter.com/ShellyMooreBB13/status/714918076697980928,NEUTRAL
http://twitter.com/_Madix/status/694071758928941057,NEUTRAL
http://twitter.com/_chrisdowns_/status/690250781874876417,NEUTRAL
http://twitter.com/_paulbuchanan/status/690359437110972416,NEUTRAL
http://twitter.com/el0chka/status/715614068308987904,NEUTRAL
http://twitter.com/_keithmorgan/status/684485575672373248,NEUTRAL
http://twitter.com/_furstenberg/status/700934474167623680,NEUTRAL
http://twitter.com/_furstenberg/status/700934474167623680,NEUTRAL
http://twitter.com/wmaxeddy/status/712002704789397504,NEUTRAL
http://twitter.com/acitrano/status/708843169786363904,NEUTRAL
http://twitter.com/rickmathews96/status/715271410197856256,NEUTRAL
http://twitter.com/_GKeenan/status/700112671270662144,NEUTRAL
http://twitter.com/richweiser/status/706834030549794817,NEUTRAL
http://twitter.com/_Gen2_/status/693724937308262400,FOR
http://twitter.com/rifaco/status/693462904637513728,FOR
http://twitter.com/_mohit_garg/status/708528067593969664,NEUTRAL
http://twitter.com/PurplePup_/status/699166547840000000,NEUTRAL
http://twitter.com/_mikesummers/status/714468718336679937,NEUTRAL
http://twitter.com/_cberger_/status/708198512639344641,NEUTRAL
http://twitter.com/benyoung/status/708484496367206400,NEUTRAL
http://twitter.com/_LMiguel/status/715640471725481986,NEUTRAL
http://twitter.com/_eefj/status/712326092451926016,NEUTRAL
http://twitter.com/_danilo/status/712369175969308672,NEUTRAL
http://twitter.com/_danilo/status/712369175969308672,NEUTRAL
http://twitter.com/docmurdock/status/700876885182410755,NEUTRAL
http://twitter.com/_DrewKyle/status/701768159561392130,NEUTRAL
http://twitter.com/JohnsHopkins/status/712357575312982016,NEUTRAL
http://twitter.com/JohnsHopkins/status/712071983220056064,NEUTRAL
http://twitter.com/_CapitalSWANK_/status/686224034896429056,NEUTRAL
http://twitter.com/_Kitetoa_/status/711989388398477312,NEUTRAL
http://twitter.com/_BKrandenburg/status/706372277064089600,NEUTRAL
http://twitter.com/JamiesonRoberts/status/714622423216336899,NEUTRAL
http://twitter.com/_Gony__/status/690687029785550848,NEUTRAL
http://twitter.com/_beslin/status/687544045350957056,NEUTRAL
http://twitter.com/JohnCollins/status/704494273471848448,NEUTRAL
http://twitter.com/_c0d3r_/status/696345869675839489,NEUTRAL
http://twitter.com/riglow/status/686632355407216640,NEUTRAL
http://twitter.com/_BGoldberg/status/697505791641841664,NEUTRAL
http://twitter.com/Richzeoli/status/714904073661652992,NEUTRAL
http://twitter.com/holmser/status/714677245143617536,NEUTRAL
http://twitter.com/rabcyr/status/710637283683205121,NEUTRAL
http://twitter.com/sharynbovat/status/715191717947813890,NEUTRAL
http://twitter.com/kentindell/status/697706330820341760,NEUTRAL
http://twitter.com/_L1224RD/status/691695445073084416,NEUTRAL
http://twitter.com/_dead_beef_/status/700773730675511297,NEUTRAL
http://twitter.com/_Gen2_/status/693287251481096194,NEUTRAL
http://twitter.com/CarolCriner/status/695599125320986625,NEUTRAL
http://twitter.com/_llzes/status/700129245918580736,NEUTRAL
http://twitter.com/_PaudelaCuesta/status/700202213168250880,NEUTRAL
http://twitter.com/__Thorn__/status/711524648559779840,NEUTRAL
http://twitter.com/_HAL_9OOO_/status/711663463819403264,NEUTRAL
http://twitter.com/_kyprioth_/status/711383933301096448,NEUTRAL
http://twitter.com/_mikebirmingham/status/711335390381215746,NEUTRAL
http://twitter.com/benwizner/status/711278648536506369,NEUTRAL
http://twitter.com/_dead_beef_/status/691728580930310144,NEUTRAL
http://twitter.com/_MaverlckGeorge/status/685725965905965056,NEUTRAL
http://twitter.com/_p3rrrrrrf/status/685727447938142208,NEUTRAL
http://twitter.com/benwagne_r/status/686800995419090944,NEUTRAL
http://twitter.com/wmaxeddy/status/705540617850368001,NEUTRAL
http://twitter.com/NabeelPrime/status/712414979857752064,NEUTRAL
http://twitter.com/johnsin/status/701258279104569344,NEUTRAL
http://twitter.com/_BluShine/status/684520400076705792,NEUTRAL
http://twitter.com/KenSauer2/status/696783006325821441,NEUTRAL
http://twitter.com/icebergonfire/status/708566500467187714,NEUTRAL
http://twitter.com/Riana_Crypto/status/697933040853495808,NEUTRAL
http://twitter.com/andrewfury/status/695401615889604609,NEUTRAL
http://twitter.com/_fl01/status/703804980449386496,NEUTRAL
http://twitter.com/_eefj/status/701159692605722628,NEUTRAL
http://twitter.com/_Gen2_/status/697771623663931392,NEUTRAL
http://twitter.com/3cfa0709137347e/status/706598741772476416,NEUTRAL
http://twitter.com/_Hamed/status/686916983560916993,NEUTRAL
http://twitter.com/AfricasDaughter/status/704109382796070912,NEUTRAL
http://twitter.com/_dead_beef_/status/708891319628910592,NEUTRAL
http://twitter.com/_dead_beef_/status/708891319628910592,NEUTRAL
http://twitter.com/_eefj/status/709813747032973313,NEUTRAL
http://twitter.com/RightTheTorch/status/700096177920942080,NEUTRAL
http://twitter.com/_OsminSV/status/703026237271191552,NEUTRAL
http://twitter.com/_Gony__/status/697589501741367297,NEUTRAL
http://twitter.com/_dead_beef_/status/684405078451728386,NEUTRAL
http://twitter.com/johnsmith0224/status/712035284691640320,NEUTRAL
http://twitter.com/iamstevetay/status/709840334168035328,NEUTRAL
http://twitter.com/_Enrikay/status/714589741673553920,NEUTRAL
http://twitter.com/_cypherpunks_/status/705862551104581634,NEUTRAL
http://twitter.com/x0rz/status/712307372589510656,NEUTRAL
http://twitter.com/wmbeer/status/687469756476166145,NEUTRAL
http://twitter.com/_b4Misters/status/687439686566977536,NEUTRAL
http://twitter.com/berardcat/status/707691349634588677,NEUTRAL
http://twitter.com/mrphs/status/702942681974968320,NEUTRAL
http://twitter.com/_dead_beef_/status/697505359146176513,NEUTRAL
http://twitter.com/_haba/status/704746357731549184,NEUTRAL
http://twitter.com/_haba/status/704746357731549184,NEUTRAL
http://twitter.com/WilliamForrest1/status/707576895425134592,NEUTRAL
http://twitter.com/Richzeoli/status/700160428706557952,NEUTRAL
http://twitter.com/SqlrUs/status/699246339880677380,NEUTRAL
http://twitter.com/_Gen2_/status/707663563381448705,NEUTRAL
http://twitter.com/_PeacefulEnemy/status/700413649576284160,NEUTRAL
http://twitter.com/_EnchantedBunny/status/691290520476319744,NEUTRAL
http://twitter.com/_langly/status/714922181386510336,NEUTRAL
http://twitter.com/_matt229_/status/705078180303003648,NEUTRAL
http://twitter.com/hinckleystorage/status/700489977566658560,NEUTRAL
http://twitter.com/_morfeus_/status/715427703978082304,NEUTRAL
http://twitter.com/JohnCoupland_/status/714833349399941121,NEUTRAL
http://twitter.com/riglow/status/686568818123128832,NEUTRAL
http://twitter.com/hinckleystorage/status/700489977566658560,NEUTRAL
http://twitter.com/_mo_says/status/710883220598988800,NEUTRAL
http://twitter.com/_peen_/status/694369658342916097,NEUTRAL
http://twitter.com/_lucasjohnson/status/703290945324892160,NEUTRAL
http://twitter.com/_ecommercenews_/status/689222755829592064,NEUTRAL
http://twitter.com/RepTimMurphy/status/701813140468723712,NEUTRAL
http://twitter.com/3iwa/status/705194242398748672,NEUTRAL
http://twitter.com/imboande/status/701632316171382784,NEUTRAL
http://twitter.com/_cypherpunks_/status/709819026638241792,NEUTRAL
http://twitter.com/Riise_Bojangles/status/687360456596570113,NEUTRAL
http://twitter.com/Richzeoli/status/700061339885051904,NEUTRAL
http://twitter.com/Rodillon/status/714589331063644161,NEUTRAL
http://twitter.com/mikematloff/status/708637142138933248,NEUTRAL
http://twitter.com/danielbruce_/status/715082418869432320,NEUTRAL
http://twitter.com/DabizLegend/status/701532390846558210,NEUTRAL
http://twitter.com/_paulclark_22/status/690985946490081280,NEUTRAL
http://twitter.com/jimmohann/status/709395805199683584,NEUTRAL
http://twitter.com/_chuuke_/status/711702392287289344,NEUTRAL
http://twitter.com/_Kiaraaaxx/status/715366787513237505,NEUTRAL
http://twitter.com/JeffGrubb/status/711964608378986496,NEUTRAL
http://twitter.com/_FailSafe/status/700117090456485888,NEUTRAL
http://twitter.com/may_or_maynot/status/684436919812423681,NEUTRAL
http://twitter.com/_dead_beef_/status/697509494083997696,NEUTRAL
http://twitter.com/RichZertuche/status/702654015750828032,NEUTRAL
http://twitter.com/chriscarrollcc/status/707973071244824576,NEUTRAL
http://twitter.com/secvalve_ebooks/status/691138394555072512,NEUTRAL
http://twitter.com/_DM_/status/691323257321099268,NEUTRAL
http://twitter.com/3albers/status/691551479409332224,NEUTRAL
http://twitter.com/AR_eu/status/707328005354475520,NEUTRAL
http://twitter.com/Richzeoli/status/700031412355747840,NEUTRAL
http://twitter.com/_Orwell/status/708052433449172998,NEUTRAL
http://twitter.com/tyingsalty/status/700892228068052992,NEUTRAL
http://twitter.com/394abhi/status/710090606270283776,NEUTRAL
http://twitter.com/BenyaminSalimi/status/702414805911609344,NEUTRAL
http://twitter.com/_MelEdwards/status/700567566394257408,NEUTRAL
http://twitter.com/bentucker81/status/711145626101153793,NEUTRAL
http://twitter.com/Priyasideas/status/704743262104526850,NEUTRAL
http://twitter.com/_Matthaeus/status/686972194879049728,NEUTRAL
http://twitter.com/KatieBoWill/status/684366953646014465,NEUTRAL
http://twitter.com/_lmaowhatever/status/711961946292035584,NEUTRAL
http://twitter.com/_Brute__/status/701162241584926721,NEUTRAL
http://twitter.com/richtesoriero/status/700019499102269440,NEUTRAL
http://twitter.com/_hajmie/status/687376847588343808,NEUTRAL
http://twitter.com/_hajmie/status/687376847588343808,NEUTRAL
http://twitter.com/_eefj/status/711488161952702465,NEUTRAL
http://twitter.com/_deannarice/status/687141168258363397,NEUTRAL
http://twitter.com/_ecommercenews_/status/687727592435265537,NEUTRAL
http://twitter.com/__JQ_/status/699964058682978305,NEUTRAL
http://twitter.com/wmaxeddy/status/711961792730288129,NEUTRAL
http://twitter.com/_dead_beef_/status/704075061469290496,NEUTRAL
http://twitter.com/bigendiansmalls/status/704312174127226880,NEUTRAL
http://twitter.com/sailorhg/status/700449120947802112,NEUTRAL
http://twitter.com/sailorhg/status/700449120947802112,NEUTRAL
http://twitter.com/_dead_beef_/status/685929356187844608,NEUTRAL
http://twitter.com/riingram/status/709203997219946496,NEUTRAL
http://twitter.com/DanielEran/status/700709390844719104,NEUTRAL
http://twitter.com/_MOD__/status/693209857894289408,NEUTRAL
http://twitter.com/3eani/status/693212785015144448,NEUTRAL
http://twitter.com/_PatJohnson_/status/707635342992547840,NEUTRAL
http://twitter.com/michaelargast/status/687478306246148096,NEUTRAL
http://twitter.com/_L1224RD/status/701093817102049280,NEUTRAL
http://twitter.com/dataindataout/status/707170053213454336,NEUTRAL
http://twitter.com/_Gen2_/status/698288064670670848,NEUTRAL
http://twitter.com/_Britt03/status/702553314974633985,NEUTRAL
http://twitter.com/_bLo0p_/status/700865948186767360,NEUTRAL
http://twitter.com/kudakeru/status/697260878731685889,NEUTRAL
http://twitter.com/_BluShine/status/692914783721492482,NEUTRAL
http://twitter.com/rhinotary/status/701776313191796736,NEUTRAL
http://twitter.com/_dead_beef_/status/693112399889592321,NEUTRAL
http://twitter.com/futureidentity/status/689850081995046912,NEUTRAL
http://twitter.com/_ENOMEM/status/692952519820050433,NEUTRAL
http://twitter.com/_michael_2015_/status/695985629159563265,NEUTRAL
http://twitter.com/RightWingMcc/status/683350270059888640,NEUTRAL
http://twitter.com/wmaxeddy/status/705531871191404544,NEUTRAL
http://twitter.com/_Gen2_/status/694571203013533696,NEUTRAL
http://twitter.com/_dead_beef_/status/693493373823492096,NEUTRAL
http://twitter.com/_macmike/status/689871458990977025,NEUTRAL
http://twitter.com/3eani/status/693153043773263872,NEUTRAL
http://twitter.com/beorn__/status/694417060135374848,NEUTRAL
http://twitter.com/interconnecter/status/694265131614785536,NEUTRAL
http://twitter.com/interconnecter/status/696334450989387776,NEUTRAL
http://twitter.com/rightpi/status/683740678422048770,NEUTRAL
http://twitter.com/_coreyfloyd/status/715291906712817665,NEUTRAL
http://twitter.com/_cberger_/status/706760291569131521,NEUTRAL
http://twitter.com/_laragort/status/684139517444501504,NEUTRAL
http://twitter.com/_DirtyTruths/status/693510066591404033,NEUTRAL
http://twitter.com/_dead_beef_/status/708980667669999616,NEUTRAL
http://twitter.com/_dead_beef_/status/708980667669999616,NEUTRAL
http://twitter.com/3itcom/status/708939928978243584,NEUTRAL
http://twitter.com/rightsector2/status/706370582737084416,NEUTRAL
http://twitter.com/3Dprint_Seattle/status/714892576587956224,NEUTRAL
http://twitter.com/NabaEmpowers/status/705709671940751361,NEUTRAL
http://twitter.com/NabaEmpowers/status/705759582593884160,NEUTRAL
http://twitter.com/NabaEmpowers/status/705694295555235841,NEUTRAL
http://twitter.com/_Gen2_/status/715344685334659072,NEUTRAL
http://twitter.com/_dead_beef_/status/697915097495298049,NEUTRAL
http://twitter.com/_dead_beef_/status/697915097495298049,NEUTRAL
http://twitter.com/3ishbeirut/status/700860313793654784,NEUTRAL
http://twitter.com/_Cymatics_/status/685800860480344064,NEUTRAL
http://twitter.com/_Cymatics_/status/685800860480344064,NEUTRAL
http://twitter.com/3Clicksinvest/status/700836439429349376,NEUTRAL
http://twitter.com/Right_This_Ship/status/701269361059831808,NEUTRAL
http://twitter.com/ChimpNo65/status/714659247544348672,NEUTRAL
http://twitter.com/wmaxeddy/status/709823353218068480,NEUTRAL
http://twitter.com/_dferguson/status/709981610595229696,NEUTRAL
http://twitter.com/RichYoung8/status/704672151702360064,NEUTRAL
http://twitter.com/_Cykocurt_/status/702975559005962240,NEUTRAL
http://twitter.com/_Cykocurt_/status/702975559005962240,NEUTRAL
http://twitter.com/JimmyLaSalvia/status/700066336395960326,NEUTRAL
http://twitter.com/_mikebirmingham/status/709477482785804288,NEUTRAL
http://twitter.com/gucky/status/694356862607630337,NEUTRAL
http://twitter.com/_Gen2_/status/687106117068001280,NEUTRAL
http://twitter.com/aaronphir/status/714899609005518849,NEUTRAL
http://twitter.com/Rfdevere/status/711209314233540608,NEUTRAL
http://twitter.com/sanasaleem/status/709162642766700545,NEUTRAL
http://twitter.com/ElectrumCube/status/704477576430018560,NEUTRAL
http://twitter.com/counterjihader/status/711625047048364033,NEUTRAL
http://twitter.com/gembarrett/status/700318613824212992,NEUTRAL
http://twitter.com/gembarrett/status/700318613824212992,NEUTRAL
http://twitter.com/hackuador/status/699453665086558209,NEUTRAL
http://twitter.com/JZdziarski/status/701071211292446723,NEUTRAL
http://twitter.com/addelindh/status/709808804268003328,NEUTRAL
http://twitter.com/brianallentech/status/714638034034171905,NEUTRAL
http://twitter.com/calisurf/status/702131979966238720,NEUTRAL
http://twitter.com/GoalieLax/status/714766944612794369,NEUTRAL
http://twitter.com/tobypinder/status/707572817362026496,NEUTRAL
http://twitter.com/theKMc_/status/714591089068408832,NEUTRAL
http://twitter.com/Caddyshark/status/689907744233644032,NEUTRAL
http://twitter.com/8BitYoda/status/690551565678166016,NEUTRAL
http://twitter.com/csoghoian/status/711642127630016512,NEUTRAL
http://twitter.com/_Cykocurt_/status/711932749456605184,NEUTRAL
http://twitter.com/prettyinbleu/status/699773244644065280,NEUTRAL
http://twitter.com/betabay/status/711938068455022592,NEUTRAL
http://twitter.com/thehilker/status/712005619381891073,NEUTRAL
http://twitter.com/bigendiansmalls/status/696720654737940481,NEUTRAL
http://twitter.com/mittsh/status/701369044344160257,NEUTRAL
http://twitter.com/csoghoian/status/708308707025756160,NEUTRAL
http://twitter.com/Beny13__/status/711948581113085952,NEUTRAL
http://twitter.com/MrVasNormandy/status/704803655275274240,NEUTRAL
http://twitter.com/garethgwynn/status/694592279693103104,NEUTRAL
http://twitter.com/scottboyette/status/704732065531502592,NEUTRAL
http://twitter.com/_lanzz_/status/701679177754345472,NEUTRAL
http://twitter.com/_Orwell/status/704728700697382912,NEUTRAL
http://twitter.com/_eefj/status/709361006707871745,NEUTRAL
http://twitter.com/_jtj1333/status/701205180616830976,NEUTRAL
http://twitter.com/_benelder/status/692510756856791040,NEUTRAL
http://twitter.com/theCLEguy/status/714885362372444164,NEUTRAL
http://twitter.com/3GurlzArt/status/702612007481049088,NEUTRAL
http://twitter.com/Aquiles6Orlando/status/703213834115424256,NEUTRAL
http://twitter.com/ciscokid_nl/status/712434965691113472,NEUTRAL
http://twitter.com/rightwradical/status/715090127765315584,FOR
http://twitter.com/wendyck/status/691318822511472641,NEUTRAL
http://twitter.com/_MG_/status/706745288514473984,NEUTRAL
http://twitter.com/_GKeenan/status/708432080691138560,NEUTRAL
http://twitter.com/_GKeenan/status/708432080691138560,NEUTRAL
http://twitter.com/_kwik/status/700338662643363840,NEUTRAL
http://twitter.com/Right2LeftUK/status/701094860074389504,NEUTRAL
http://twitter.com/_Atzenking/status/693178639370829825,NEUTRAL
http://twitter.com/_mchristensen/status/701527000448528384,NEUTRAL
http://twitter.com/_dxnguyen/status/693175996468596737,NEUTRAL
http://twitter.com/_MOD__/status/693176255617863681,NEUTRAL
http://twitter.com/_cypherpunks_/status/714903918422147072,NEUTRAL
http://twitter.com/_cypherpunks_/status/714903918422147072,NEUTRAL
http://twitter.com/__tjf__/status/701638661557846017,NEUTRAL
http://twitter.com/WMassag/status/712396729962926080,NEUTRAL
http://twitter.com/johnshinal/status/702958739070914560,NEUTRAL
http://twitter.com/riglow/status/715591893413924864,NEUTRAL
http://twitter.com/_mode_101/status/709203378597855232,NEUTRAL
http://twitter.com/_DaCon/status/691748403055820800,NEUTRAL
http://twitter.com/_Gen2_/status/683013876665966592,NEUTRAL
http://twitter.com/_Gen2_/status/683013876665966592,NEUTRAL
http://twitter.com/_llzes/status/711747996145291265,NEUTRAL
http://twitter.com/_DVarun/status/714441179140476929,NEUTRAL
http://twitter.com/_DVarun/status/714441179140476929,NEUTRAL
http://twitter.com/_LionelLebon/status/709059445012226053,NEUTRAL
http://twitter.com/_Dahlet_/status/712103211814031362,NEUTRAL
http://twitter.com/__Isolated/status/690547788522749952,NEUTRAL
http://twitter.com/No_Stupid_Qs/status/690735362776375296,NEUTRAL
http://twitter.com/RightistsUnited/status/707657656907866112,NEUTRAL
http://twitter.com/DavidCottingham/status/693562756142866432,NEUTRAL
http://twitter.com/3aa70848/status/705472546162896897,NEUTRAL
http://twitter.com/_julien_roux/status/715623021415907330,NEUTRAL
http://twitter.com/wmbeer/status/706224271996141568,NEUTRAL
http://twitter.com/_ardeej/status/710505529429336064,NEUTRAL
http://twitter.com/_Baderinwa/status/706165948206682112,NEUTRAL
http://twitter.com/benwizner/status/705817531026694144,NEUTRAL
http://twitter.com/rightscon/status/715295066202374144,NEUTRAL
http://twitter.com/3asm_/status/696977331806666753,NEUTRAL
http://twitter.com/RightWingDiva/status/686958422902767617,NEUTRAL
http://twitter.com/_BeautyDeflneME/status/686990657664200704,NEUTRAL
http://twitter.com/constantine_jn/status/703825585852649472,NEUTRAL
http://twitter.com/BenYurcho/status/714580200709697536,NEUTRAL
http://twitter.com/_Gen2_/status/694661550418837504,NEUTRAL
http://twitter.com/LauraHuu/status/696641322850062336,NEUTRAL
http://twitter.com/PaulOBrien/status/700285322085720064,NEUTRAL
http://twitter.com/_Cymatics_/status/684269845660209152,NEUTRAL
http://twitter.com/_Cymatics_/status/684269845660209152,NEUTRAL
http://twitter.com/3gay5me/status/691048661036339200,NEUTRAL
http://twitter.com/benvele32/status/694158418748272640,NEUTRAL
http://twitter.com/_MicahD_/status/691422278064705536,NEUTRAL
http://twitter.com/PaulOBrien/status/700285322085720064,NEUTRAL
http://twitter.com/_ardeej/status/686612379178774529,NEUTRAL
http://twitter.com/Riichard_Fresh/status/710587936790609920,NEUTRAL
http://twitter.com/Riichard_Fresh/status/708737074120134656,NEUTRAL
http://twitter.com/3Dprint_Seattle/status/708568410565844996,NEUTRAL
http://twitter.com/Rick_Nye/status/704370871264276481,NEUTRAL
http://twitter.com/_Blamoo/status/711935178524987392,NEUTRAL
http://twitter.com/interconnecter/status/687091218417868800,NEUTRAL
http://twitter.com/johnshinal/status/703275326646804480,NEUTRAL
http://twitter.com/berbets19851/status/694600284924829696,NEUTRAL
http://twitter.com/1689_federalist/status/692890152578871296,NEUTRAL
http://twitter.com/munyelele/status/684561140928659456,NEUTRAL
http://twitter.com/_Cymatics_/status/690706845753851904,NEUTRAL
http://twitter.com/_Cymatics_/status/690706845753851904,NEUTRAL
http://twitter.com/_catte_/status/689179313170583552,NEUTRAL
http://twitter.com/_danilo/status/689178924736208896,NEUTRAL
http://twitter.com/_danilo/status/689178924736208896,NEUTRAL
http://twitter.com/rightpi/status/689261105089089536,NEUTRAL
http://twitter.com/_CoreyM/status/686665172778262529,NEUTRAL
http://twitter.com/_CoreyM/status/686665172778262529,NEUTRAL
http://twitter.com/_Gen2_/status/683179944730570752,NEUTRAL
http://twitter.com/_LordMC_/status/692020107137028096,NEUTRAL
http://twitter.com/WilliamR_1999/status/700440530791038978,NEUTRAL
http://twitter.com/WilliamR_1999/status/700440530791038978,NEUTRAL
http://twitter.com/Right2LeftUK/status/703983091937841152,NEUTRAL
http://twitter.com/_dead_beef_/status/684404529727696896,NEUTRAL
